Temperature (°C),Relative Humidity,UVB Radiation (W/m²),UV Index,UVA Radiation (W/m²),Specific Humidity (g/kg),Relative Humidity (%),Precipitation (mm),Wind Speed (10m) (m/s),"Is Holiday (1=Open, 0=Closed)",Year,Month,Day,Hour,"Weekday (0=Sun, 6=Sat)",Inflation Rate (%),Electric Load (MW)
0.25,0.87,0,0,0,18.25,0.818385093,0,0.365605096,1,2010,7,27,6,1,1.62,33401
0.25,0.8,0,0,0,18.13,0.813664596,0.01,0.359235669,1,2010,7,27,7,1,1.62,45425
0.1875,0.73,0.01,0.02,1.45,18.37,0.79826087,0.01,0.341401274,1,2010,7,27,8,1,1.62,53909
0.1875,0.66,0.11,0.55,9.2,18.98,0.736149068,0.04,0.355414013,1,2010,7,27,9,1,1.62,64062
0.3125,0.633333333,0.44,2.23,19.88,18.98,0.659875776,0.1,0.392356688,1,2010,7,27,10,1,1.62,65756
0.4375,0.606666667,0.85,4.65,28.48,18.8,0.585341615,0.2,0.429299363,1,2010,7,27,11,1,1.62,67129
0.5,0.58,1.3,6.42,36.73,18.68,0.52173913,0.29,0.433121019,1,2010,7,27,12,1,1.62,65414
0.5625,0.576666667,1.77,9.15,46.56,18.55,0.470559006,0.38,0.41910828,1,2010,7,27,13,1,1.62,66450
0.625,0.573333333,1.98,10.7,51.91,18.49,0.439503106,0.4,0.401273885,1,2010,7,27,14,1,1.62,66978
0.6875,0.57,1.79,9.5,49.7,18.43,0.413167702,0.32,0.369426752,1,2010,7,27,15,1,1.62,65524
0.6875,0.656666667,1.35,7.15,42.92,18.31,0.394534161,0.2,0.329936306,1,2010,7,27,16,1,1.62,58744
0.75,0.743333333,0.76,3.85,30.53,18.37,0.394534161,0.13,0.289171975,1,2010,7,27,17,1,1.62,51996
0.6875,0.83,0.27,1.3,16.46,18.37,0.409937888,0.08,0.277707006,1,2010,7,27,18,1,1.62,53586
0.625,0.833333333,0.03,0.12,5.08,18.49,0.49242236,0.08,0.258598726,1,2010,7,27,19,1,1.62,53984
0.5625,0.836666667,0,0,0,18.43,0.593291925,0.09,0.268789809,1,2010,7,27,20,1,1.62,49980
0.5,0.84,0,0,0,18.31,0.614906832,0.1,0.29044586,1,2010,7,27,21,1,1.62,40864
0.4375,0.843333333,0,0,0,18.31,0.63826087,0.11,0.312101911,1,2010,7,27,22,1,1.62,36819
0.375,0.846666667,0,0,0,18.31,0.659875776,0.13,0.327388535,1,2010,7,27,23,1,1.62,33468
0.3125,0.85,0,0,0,18.37,0.687950311,0.14,0.329936306,1,2010,7,28,0,2,1.62,31977
0.3125,0.87,0,0,0,18.49,0.725217391,0.16,0.340127389,1,2010,7,28,1,2,1.62,30600
0.3125,0.89,0,0,0,18.68,0.762484472,0.24,0.352866242,1,2010,7,28,2,2,1.62,29652
0.3125,0.91,0,0,0,18.86,0.795031056,0.32,0.36433121,1,2010,7,28,3,2,1.62,28223
0.25,0.9,0,0,0,18.98,0.82136646,0.44,0.377070064,1,2010,7,28,4,2,1.62,27958
0.25,0.89,0,0,0,19.1,0.844720497,0.5,0.382165605,1,2010,7,28,5,2,1.62,29675
0.1875,0.88,0,0,0,19.17,0.85863354,0.58,0.36433121,1,2010,7,28,6,2,1.62,33319
0.1875,0.813333333,0,0,0,19.04,0.857142857,0.53,0.32611465,1,2010,7,28,7,2,1.62,44390
0.1875,0.746666667,0,0,0.26,19.29,0.854161491,0.45,0.278980892,1,2010,7,28,8,2,1.62,53305
0.1875,0.68,0.05,0.27,4.5,19.9,0.82310559,0.26,0.289171975,1,2010,7,28,9,2,1.62,61951
0.1875,0.636666667,0.26,1.3,11.1,19.84,0.773416149,0.26,0.368152866,1,2010,7,28,10,2,1.62,63638
0.1875,0.593333333,0.55,2.98,17.76,19.53,0.700372671,0.29,0.438216561,1,2010,7,28,11,2,1.62,64092
0.25,0.55,0.8,3.98,22.56,19.1,0.624347826,0.33,0.466242038,1,2010,7,28,12,2,1.62,63967
0.25,0.576666667,1.37,7.02,35.95,18.86,0.565217391,0.35,0.45477707,1,2010,7,28,13,2,1.62,64867
0.375,0.603333333,1.51,7.88,39.3,18.74,0.523229814,0.34,0.448407643,1,2010,7,28,14,2,1.62,65066
0.5,0.63,1.38,6.85,37.48,18.62,0.512546584,0.3,0.477707006,1,2010,7,28,15,2,1.62,63289
0.5625,0.676666667,0.81,4.38,24.49,18.43,0.518757764,0.29,0.498089172,1,2010,7,28,16,2,1.62,57754
0.625,0.723333333,0.52,2.7,19.3,18.25,0.542111801,0.26,0.453503185,1,2010,7,28,17,2,1.62,51548
0.5625,0.77,0.19,0.9,10.56,18.19,0.579378882,0.22,0.366878981,1,2010,7,28,18,2,1.62,53456
0.5,0.81,0.02,0.1,3.53,18.07,0.641490683,0.17,0.314649682,1,2010,7,28,19,2,1.62,53708
0.4375,0.85,0,0,0,17.7,0.708074534,0.12,0.295541401,1,2010,7,28,20,2,1.62,49944
0.4375,0.89,0,0,0,17.46,0.700372671,0.1,0.289171975,1,2010,7,28,21,2,1.62,40090
0.4375,0.896666667,0,0,0,17.27,0.691180124,0.1,0.285350318,1,2010,7,28,22,2,1.62,36243
0.375,0.903333333,0,0,0,17.15,0.686459627,0.1,0.286624204,1,2010,7,28,23,2,1.62,33258
0.3125,0.91,0,0,0,17.03,0.677018634,0.1,0.285350318,1,2010,7,29,0,3,1.62,31176
0.3125,0.92,0,0,0,16.91,0.666335404,0.11,0.277707006,1,2010,7,29,1,3,1.62,29308
0.3125,0.93,0,0,0,16.78,0.655403727,0.12,0.272611465,1,2010,7,29,2,3,1.62,28333
0.3125,0.94,0,0,0,16.66,0.635031056,0.13,0.263694268,1,2010,7,29,3,3,1.62,27544
0.3125,0.896666667,0,0,0,16.54,0.618136646,0.14,0.252229299,1,2010,7,29,4,3,1.62,28244
0.25,0.853333333,0,0,0,16.48,0.605714286,0.14,0.245859873,1,2010,7,29,5,3,1.62,30214
0.25,0.81,0,0,0,16.54,0.618136646,0.13,0.256050955,1,2010,7,29,6,3,1.62,33983
0.25,0.736666667,0,0,0,16.6,0.641490683,0.11,0.272611465,1,2010,7,29,7,3,1.62,45085
0.25,0.663333333,0.01,0.02,1.77,17.27,0.683229814,0.11,0.262420382,1,2010,7,29,8,3,1.62,55041
0.25,0.59,0.12,0.6,10.57,18.43,0.64447205,0.06,0.277707006,1,2010,7,29,9,3,1.62,65264
0.3125,0.56,0.5,2.5,22.96,18.49,0.510807453,0.08,0.300636943,1,2010,7,29,10,3,1.62,67609
0.5,0.53,1.1,5.9,37.89,18.07,0.382111801,0.1,0.32866242,1,2010,7,29,11,3,1.62,68466
0.625,0.5,1.63,8.65,47.77,18.31,0.363478261,0.15,0.342675159,1,2010,7,29,12,3,1.62,66794
0.6875,0.543333333,2.02,11.12,54.47,18.62,0.369689441,0.24,0.337579618,1,2010,7,29,13,3,1.62,67306
0.75,0.586666667,2.11,11.75,56.27,18.92,0.396024845,0.29,0.333757962,1,2010,7,29,14,3,1.62,67633
0.75,0.63,1.78,9.62,49.88,19.17,0.422360248,0.28,0.322292994,1,2010,7,29,15,3,1.62,67275
0.8125,0.696666667,1.34,7.08,42.85,19.35,0.450434783,0.23,0.304458599,1,2010,7,29,16,3,1.62,61058
0.8125,0.763333333,0.71,3.65,28.49,19.71,0.518757764,0.22,0.272611465,1,2010,7,29,17,3,1.62,54831
0.75,0.83,0.25,1.25,15.91,19.78,0.579378882,0.2,0.256050955,1,2010,7,29,18,3,1.62,55603
0.625,0.843333333,0.02,0.12,4.73,19.96,0.689440994,0.17,0.230573248,1,2010,7,29,19,3,1.62,55775
0.5625,0.856666667,0,0,0,19.78,0.756273292,0.16,0.243312102,1,2010,7,29,20,3,1.62,51760
0.5625,0.87,0,0,0,19.71,0.778136646,0.15,0.272611465,1,2010,7,29,21,3,1.62,41577
0.5,0.89,0,0,0,19.71,0.799751553,0.14,0.30955414,1,2010,7,29,22,3,1.62,37844
0.5,0.91,0,0,0,19.71,0.81689441,0.14,0.341401274,1,2010,7,29,23,3,1.62,34453
0.4375,0.93,0,0,0,19.78,0.83378882,0.14,0.363057325,1,2010,7,30,0,4,1.62,32755
0.375,0.923333333,0,0,0,19.78,0.850931677,0.15,0.369426752,1,2010,7,30,1,4,1.62,30873
0.375,0.916666667,0,0,0,19.71,0.866583851,0.16,0.368152866,1,2010,7,30,2,4,1.62,30017
0.375,0.91,0,0,0,19.65,0.874285714,0.19,0.357961783,1,2010,7,30,3,4,1.62,29294
0.3125,0.886666667,0,0,0,19.53,0.875776398,0.22,0.346496815,1,2010,7,30,4,4,1.62,29323
0.3125,0.863333333,0,0,0,19.41,0.875776398,0.32,0.332484076,1,2010,7,30,5,4,1.62,31493
0.3125,0.84,0,0,0,19.23,0.872795031,0.31,0.314649682,1,2010,7,30,6,4,1.62,35646
0.25,0.753333333,0,0,0,19.1,0.868074534,0.31,0.296815287,1,2010,7,30,7,4,1.62,44489
0.25,0.666666667,0,0,0.43,19.29,0.860372671,0.31,0.258598726,1,2010,7,30,8,4,1.62,53347
0.1875,0.58,0.02,0.08,1.37,19.9,0.793540373,1.73,0.244585987,1,2010,7,30,9,4,1.62,62478
0.1875,0.583333333,0.05,0.25,2.52,19.29,0.527950311,1.47,0.168152866,1,2010,7,30,10,4,1.62,63543
0.1875,0.586666667,0.11,0.6,4.14,18.01,0.268819876,1.22,0.066242038,1,2010,7,30,11,4,1.62,63219
0.1875,0.59,0.38,1.85,11.11,17.46,0.200248447,1.38,0.058598726,1,2010,7,30,12,4,1.62,61463
0.1875,0.593333333,0.51,2.55,14.01,17.52,0.169440994,1.31,0.104458599,1,2010,7,30,13,4,1.62,61171
0.25,0.596666667,0.7,3.58,19.17,17.52,0.149068323,1.34,0.124840764,1,2010,7,30,14,4,1.62,61990
0.375,0.6,0.59,2.9,16.61,17.33,0.13515528,1.14,0.121019108,1,2010,7,30,15,4,1.62,60879
0.3125,0.67,0.53,2.83,16.95,17.4,0.133664596,1.24,0.119745223,1,2010,7,30,16,4,1.62,54890
0.3125,0.74,0.3,1.58,11.91,17.4,0.144596273,0.81,0.12866242,1,2010,7,30,17,4,1.62,48928
0.3125,0.81,0.12,0.6,7.23,17.33,0.187826087,0.52,0.138853503,1,2010,7,30,18,4,1.62,50343
0.3125,0.843333333,0.02,0.05,2.25,17.33,0.265590062,0.26,0.14522293,1,2010,7,30,19,4,1.62,51055
0.3125,0.876666667,0,0,0,18.01,0.419378882,0.14,0.141401274,1,2010,7,30,20,4,1.62,47423
0.25,0.91,0,0,0,17.82,0.436273292,0.11,0.156687898,1,2010,7,30,21,4,1.62,37837
0.25,0.92,0,0,0,17.76,0.46757764,0.13,0.179617834,1,2010,7,30,22,4,1.62,34636
0.25,0.93,0,0,0,17.82,0.517267081,0.14,0.2,1,2010,7,30,23,4,1.62,31024
0.25,0.94,0,0,0,17.94,0.566956522,0.21,0.212738854,1,2010,7,31,0,5,1.62,29146
0.25,0.953333333,0,0,0,17.88,0.600993789,0.31,0.215286624,1,2010,7,31,1,5,1.62,28116
0.25,0.966666667,0,0,0,17.82,0.618136646,0.41,0.211464968,1,2010,7,31,2,5,1.62,26985
0.25,0.98,0,0,0,17.76,0.635031056,0.45,0.215286624,1,2010,7,31,3,5,1.62,26484
0.25,0.956666667,0,0,0,17.7,0.66310559,0.45,0.231847134,1,2010,7,31,4,5,1.62,26720
0.1875,0.933333333,0,0,0,17.7,0.687950311,0.44,0.249681529,1,2010,7,31,5,5,1.62,28348
0.1875,0.91,0,0,0,17.76,0.711304348,0.4,0.262420382,1,2010,7,31,6,5,1.62,28579
0.1875,0.806666667,0,0,0,17.76,0.737639752,0.25,0.281528662,1,2010,7,31,7,5,1.62,33182
0.1875,0.703333333,0.01,0.02,1.46,18.43,0.768695652,0.08,0.286624204,1,2010,7,31,8,5,1.62,40358
0.1875,0.6,0.11,0.52,9.68,19.17,0.697142857,0.11,0.337579618,1,2010,7,31,9,5,1.62,50983
0.3125,0.6,0.42,2.1,20.35,18.86,0.579378882,0.16,0.357961783,1,2010,7,31,10,5,1.62,53609
0.4375,0.6,1.05,5.45,37.98,18.8,0.514037267,0.27,0.360509554,1,2010,7,31,11,5,1.62,54033
0.5625,0.6,1.62,8.52,49.3,19.04,0.476770186,0.42,0.357961783,1,2010,7,31,12,5,1.62,50453
0.625,0.616666667,1.91,10.23,52.88,19.17,0.442732919,0.68,0.377070064,1,2010,7,31,13,5,1.62,48919
0.6875,0.633333333,2.03,11.02,55.55,19.29,0.419378882,0.87,0.4,1,2010,7,31,14,5,1.62,49016
0.6875,0.65,1.83,9.52,52.55,19.29,0.408447205,0.89,0.410191083,1,2010,7,31,15,5,1.62,49065
0.6875,0.72,1.27,6.67,41.66,19.23,0.413167702,0.79,0.408917197,1,2010,7,31,16,5,1.62,49019
0.6875,0.79,0.74,3.75,31.12,19.23,0.448695652,0.58,0.396178344,1,2010,7,31,17,5,1.62,48220
0.6875,0.86,0.26,1.25,17.2,19.53,0.526459627,0.43,0.340127389,1,2010,7,31,18,5,1.62,51537
0.625,0.866666667,0.02,0.12,5.34,19.53,0.610186335,0.41,0.296815287,1,2010,7,31,19,5,1.62,52085
0.5625,0.873333333,0,0,0,19.59,0.714285714,0.41,0.263694268,1,2010,7,31,20,5,1.62,49598
0.5,0.88,0,0,0,19.41,0.728447205,0.43,0.278980892,1,2010,7,31,21,5,1.62,41334
0.4375,0.9,0,0,0,19.35,0.743850932,0.36,0.29044586,1,2010,7,31,22,5,1.62,37061
0.375,0.92,0,0,0,19.29,0.754782609,0.3,0.292993631,1,2010,7,31,23,5,1.62,34225
0.3125,0.94,0,0,0,19.23,0.762484472,0.41,0.285350318,0,2010,1,8,0,4,1.62,32016
0.3125,0.953333333,0,0,0,19.17,0.774906832,0.75,0.284076433,0,2010,1,8,1,4,1.62,30538
0.3125,0.966666667,0,0,0,19.1,0.787329193,1.13,0.286624204,0,2010,1,8,2,4,1.62,29101
0.3125,0.98,0,0,0,19.1,0.79826087,1.45,0.292993631,0,2010,1,8,3,4,1.62,28022
0.25,0.956666667,0,0,0,19.04,0.81068323,1.66,0.305732484,0,2010,1,8,4,4,1.62,27424
0.3125,0.933333333,0,0,0,19.1,0.82136646,2,0.324840764,0,2010,1,8,5,4,1.62,27717
0.1875,0.91,0,0,0,19.04,0.83552795,1.85,0.343949045,0,2010,1,8,6,4,1.62,26721
0.125,0.806666667,0,0,0,18.98,0.84621118,1.42,0.371974522,0,2010,1,8,7,4,1.62,27569
0.125,0.703333333,0,0,0.36,19.23,0.84621118,1.1,0.389808917,0,2010,1,8,8,4,1.62,31370
0.125,0.6,0.05,0.25,4.08,19.59,0.807453416,0.45,0.456050955,0,2010,1,8,9,4,1.62,41117
0.1875,0.6,0.23,1.15,10.34,19.59,0.774906832,0.51,0.494267516,0,2010,1,8,10,4,1.62,43222
0.3125,0.6,0.46,2.45,15.48,19.47,0.723726708,0.59,0.521019108,0,2010,1,8,11,4,1.62,43450
0.3125,0.6,0.58,2.85,16.95,19.23,0.66310559,0.75,0.52866242,0,2010,1,8,12,4,1.62,42980
0.375,0.616666667,0.77,3.85,21.04,19.17,0.614906832,0.89,0.54522293,0,2010,1,8,13,4,1.62,42811
0.375,0.633333333,0.66,3.35,18,19.1,0.593291925,0.98,0.565605096,0,2010,1,8,14,4,1.62,42655
0.375,0.65,0.51,2.52,14.35,19.04,0.593291925,1.06,0.582165605,0,2010,1,8,15,4,1.62,42406
0.375,0.72,0.34,1.83,10.97,19.04,0.610186335,1.11,0.592356688,0,2010,1,8,16,4,1.62,42285
0.375,0.79,0.18,0.92,7.02,19.04,0.658385093,1.17,0.575796178,0,2010,1,8,17,4,1.62,42624
0.3125,0.86,0.05,0.25,3.09,19.04,0.712795031,1.02,0.561783439,0,2010,1,8,18,4,1.62,46044
0.3125,0.866666667,0.01,0.05,2.12,18.8,0.759254658,0.77,0.529936306,0,2010,1,8,19,4,1.62,46102
0.3125,0.873333333,0,0,0,18.37,0.779627329,0.59,0.52866242,0,2010,1,8,20,4,1.62,44163
0.25,0.88,0,0,0,18.13,0.774906832,0.48,0.538853503,0,2010,1,8,21,4,1.62,36043
0.25,0.913333333,0,0,0,17.94,0.773416149,0.39,0.54522293,0,2010,1,8,22,4,1.62,31666
0.25,0.946666667,0,0,0,17.82,0.771677019,0.28,0.54522293,0,2010,1,8,23,4,1.62,28554
0.25,0.98,0,0,0,17.7,0.767204969,0.2,0.532484076,1,2010,2,8,0,0,1.62,26600
0.1875,0.976666667,0,0,0,17.58,0.759254658,0.14,0.514649682,1,2010,2,8,1,0,1.62,25624
0.1875,0.973333333,0,0,0,17.46,0.748571429,0.11,0.500636943,1,2010,2,8,2,0,1.62,24977
0.1875,0.97,0,0,0,17.27,0.737639752,0.07,0.496815287,1,2010,2,8,3,0,1.62,24813
0.1875,0.946666667,0,0,0,17.09,0.723726708,0.05,0.505732484,1,2010,2,8,4,0,1.62,25227
0.1875,0.923333333,0,0,0,16.85,0.709565217,0.04,0.517197452,1,2010,2,8,5,0,1.62,27231
0.1875,0.9,0,0,0,16.66,0.700372671,0.04,0.513375796,1,2010,2,8,6,0,1.62,32071
0.1875,0.856666667,0,0,0,16.54,0.698881988,0.04,0.503184713,1,2010,2,8,7,0,1.62,43216
0.1875,0.813333333,0,0.02,1.16,16.85,0.692670807,0.05,0.476433121,1,2010,2,8,8,0,1.62,51994
0.1875,0.77,0.09,0.42,7.22,17.27,0.614906832,0,0.49044586,1,2010,2,8,9,0,1.62,62394
0.25,0.74,0.34,1.7,15.33,17.15,0.50931677,0,0.499363057,1,2010,2,8,10,0,1.62,65099
0.375,0.71,0.78,4.2,26.66,16.91,0.416149068,0,0.514649682,1,2010,2,8,11,0,1.62,64916
0.4375,0.68,1.23,6.05,36.16,16.91,0.377391304,0,0.515923567,1,2010,2,8,12,0,1.62,64211
0.5625,0.666666667,1.62,8.27,44.02,17.03,0.346335404,0,0.487898089,1,2010,2,8,13,0,1.62,65260
0.6875,0.653333333,1.85,9.65,49.79,17.03,0.309068323,0,0.439490446,1,2010,2,8,14,0,1.62,66926
0.6875,0.64,1.69,8.45,47.73,16.97,0.276521739,0,0.365605096,1,2010,2,8,15,0,1.62,65997
0.75,0.726666667,1.25,6.62,40.72,16.78,0.254658385,0,0.270063694,1,2010,2,8,16,0,1.62,59477
0.75,0.813333333,0.65,3.33,26.63,16.66,0.239254658,0,0.179617834,1,2010,2,8,17,0,1.62,52811
0.6875,0.9,0.22,1.1,14.21,16.78,0.259378882,0,0.143949045,1,2010,2,8,18,0,1.62,53328
0.625,0.9,0.02,0.1,4.16,17.03,0.357267081,0,0.157961783,1,2010,2,8,19,0,1.62,53052
0.5625,0.9,0,0,0,17.4,0.48,0,0.208917197,1,2010,2,8,20,0,1.62,49528
0.5,0.9,0,0,0,17.58,0.572919255,0,0.299363057,1,2010,2,8,21,0,1.62,40307
0.4375,0.896666667,0,0,0,17.7,0.64447205,0,0.363057325,1,2010,2,8,22,0,1.62,36020
0.4375,0.893333333,0,0,0,17.76,0.680248447,0,0.403821656,1,2010,2,8,23,0,1.62,32666
0.375,0.89,0,0,0,17.82,0.708074534,0,0.401273885,1,2010,3,8,0,0,1.62,30961
0.3125,0.88,0,0,0,17.88,0.732919255,0,0.38343949,1,2010,3,8,1,0,1.62,29487
0.25,0.87,0,0,0,18.01,0.750062112,0,0.361783439,1,2010,3,8,2,0,1.62,28590
0.25,0.86,0,0,0,17.94,0.760993789,0,0.336305732,1,2010,3,8,3,0,1.62,27873
0.25,0.84,0,0,0,17.94,0.771677019,0,0.321019108,1,2010,3,8,4,0,1.62,28119
0.1875,0.82,0,0,0,17.94,0.781118012,0,0.315923567,1,2010,3,8,5,0,1.62,29718
0.1875,0.8,0,0,0,17.94,0.796521739,0,0.32611465,1,2010,3,8,6,0,1.62,33306
0.1875,0.733333333,0,0,0,17.94,0.807453416,0,0.342675159,1,2010,3,8,7,0,1.62,44915
0.1875,0.666666667,0.01,0.02,1.59,18.49,0.80447205,0,0.338853503,1,2010,3,8,8,0,1.62,54975
0.25,0.6,0.11,0.52,9.66,19.17,0.709565217,0.03,0.379617834,1,2010,3,8,9,0,1.62,64760
0.375,0.573333333,0.48,2.45,23.31,19.23,0.641490683,0.05,0.415286624,1,2010,3,8,10,0,1.62,67817
0.5,0.546666667,0.99,5.3,34.58,19.29,0.585341615,0.07,0.452229299,1,2010,3,8,11,0,1.62,68904
0.625,0.52,1.59,8.33,47.27,19.35,0.523229814,0.11,0.476433121,1,2010,3,8,12,0,1.62,67059
0.625,0.523333333,1.86,10.05,50.77,19.23,0.470559006,0.12,0.486624204,1,2010,3,8,13,0,1.62,68505
0.6875,0.526666667,1.88,10.2,50.77,19.1,0.444223602,0.11,0.472611465,1,2010,3,8,14,0,1.62,67975
0.6875,0.53,1.66,8.75,47.23,19.1,0.436273292,0.1,0.442038217,1,2010,3,8,15,0,1.62,66734
0.75,0.636666667,1.25,6.55,40.67,18.92,0.434782609,0.09,0.394904459,1,2010,3,8,16,0,1.62,60085
0.75,0.743333333,0.67,3.42,27.46,18.74,0.453416149,0.07,0.352866242,1,2010,3,8,17,0,1.62,52601
0.6875,0.85,0.23,1.15,15.24,18.86,0.517267081,0.03,0.332484076,1,2010,3,8,18,0,1.62,53275
0.625,0.85,0.02,0.12,4.92,18.98,0.607204969,0.02,0.324840764,1,2010,3,8,19,0,1.62,54008
0.5625,0.85,0,0,0,18.98,0.705093168,0.02,0.295541401,1,2010,3,8,20,0,1.62,49994
0.5,0.85,0,0,0,18.74,0.703602484,0.02,0.310828025,1,2010,3,8,21,0,1.62,40348
0.4375,0.863333333,0,0,0,18.62,0.706583851,0.02,0.346496815,1,2010,3,8,22,0,1.62,36682
0.375,0.876666667,0,0,0,18.49,0.714285714,0.01,0.373248408,1,2010,3,8,23,0,1.62,32968
0.3125,0.89,0,0,0,18.37,0.721987578,0.01,0.365605096,1,2010,4,8,0,3,1.62,30870
0.3125,0.876666667,0,0,0,18.25,0.732919255,0.01,0.341401274,1,2010,4,8,1,3,1.62,29811
0.25,0.863333333,0,0,0,18.19,0.740869565,0.01,0.314649682,1,2010,4,8,2,3,1.62,28830
0.25,0.85,0,0,0,18.07,0.743850932,0.01,0.296815287,1,2010,4,8,3,3,1.62,28337
0.25,0.833333333,0,0,0,17.94,0.743850932,0.02,0.278980892,1,2010,4,8,4,3,1.62,28896
0.25,0.816666667,0,0,0,17.82,0.740869565,0.05,0.270063694,1,2010,4,8,5,3,1.62,30897
0.25,0.8,0,0,0,17.7,0.729937888,0.08,0.267515924,1,2010,4,8,6,3,1.62,34397
0.25,0.713333333,0,0,0,17.58,0.720496894,0.12,0.262420382,1,2010,4,8,7,3,1.62,46412
0.25,0.626666667,0,0,0.59,18.19,0.737639752,0.14,0.234394904,1,2010,4,8,8,3,1.62,54558
0.25,0.54,0.04,0.23,3.78,19.04,0.647453416,1.05,0.243312102,1,2010,4,8,9,3,1.62,63032
0.25,0.52,0.16,0.83,7.41,18.49,0.459627329,1.21,0.270063694,1,2010,4,8,10,3,1.62,63843
0.375,0.5,0.44,2.35,14.88,18.19,0.372670807,1.42,0.317197452,1,2010,4,8,11,3,1.62,64628
0.375,0.48,0.69,3.4,20.18,18.37,0.352546584,1.43,0.351592357,1,2010,4,8,12,3,1.62,63733
0.375,0.48,1.27,6.5,34.61,18.62,0.34484472,1.31,0.384713376,1,2010,4,8,13,3,1.62,64616
0.4375,0.48,1.56,8.15,42.53,18.74,0.343354037,0.9,0.415286624,1,2010,4,8,14,3,1.62,65728
0.5,0.48,1.61,8.45,47.05,18.8,0.34931677,0.65,0.430573248,1,2010,4,8,15,3,1.62,64940
0.5625,0.576666667,1.2,6.33,39.95,18.8,0.363478261,0.45,0.430573248,1,2010,4,8,16,3,1.62,58960
0.625,0.673333333,0.69,3.42,29.54,18.68,0.393043478,0.35,0.415286624,1,2010,4,8,17,3,1.62,51593
0.625,0.77,0.23,1.17,16.46,18.8,0.458136646,0.17,0.370700637,1,2010,4,8,18,3,1.62,52707
0.5625,0.81,0.02,0.12,5.11,18.92,0.557515528,0.14,0.317197452,1,2010,4,8,19,3,1.62,53359
0.5,0.85,0,0,0,18.86,0.684720497,0.15,0.280254777,1,2010,4,8,20,3,1.62,49501
0.4375,0.89,0,0,0,18.62,0.695652174,0.15,0.298089172,1,2010,4,8,21,3,1.62,40329
0.375,0.876666667,0,0,0,18.43,0.708074534,0.15,0.319745223,1,2010,4,8,22,3,1.62,36830
0.375,0.863333333,0,0,0,18.37,0.721987578,0.1,0.336305732,1,2010,4,8,23,3,1.62,33182
0.375,0.85,0,0,0,18.31,0.737639752,0.08,0.34522293,1,2010,5,8,0,5,1.62,31299
0.3125,0.856666667,0,0,0,18.25,0.753291925,0.07,0.347770701,1,2010,5,8,1,5,1.62,29800
0.3125,0.863333333,0,0,0,18.25,0.767204969,0.1,0.340127389,1,2010,5,8,2,5,1.62,28515
0.25,0.87,0,0,0,18.19,0.776397516,0.15,0.329936306,1,2010,5,8,3,5,1.62,28073
0.25,0.843333333,0,0,0,18.25,0.785838509,0.2,0.318471338,1,2010,5,8,4,5,1.62,28505
0.25,0.816666667,0,0,0,18.25,0.79826087,0.23,0.30955414,1,2010,5,8,5,5,1.62,30871
0.1875,0.79,0,0,0,18.25,0.808944099,0.22,0.298089172,1,2010,5,8,6,5,1.62,33948
0.1875,0.723333333,0,0,0,18.25,0.819875776,0.2,0.289171975,1,2010,5,8,7,5,1.62,45343
0.1875,0.656666667,0.01,0.02,1.77,18.55,0.82931677,0.19,0.275159236,1,2010,5,8,8,5,1.62,55693
0.1875,0.59,0.11,0.52,9.91,19.35,0.807453416,0,0.270063694,1,2010,5,8,9,5,1.62,67563
0.3125,0.583333333,0.44,2.2,20.85,19.47,0.728447205,0,0.280254777,1,2010,5,8,10,5,1.62,69132
0.4375,0.576666667,0.88,4.67,30.42,19.04,0.629068323,0,0.27388535,1,2010,5,8,11,5,1.62,69616
0.5,0.57,1.31,6.48,39.05,18.68,0.545093168,0,0.262420382,1,2010,5,8,12,5,1.62,69005
0.5625,0.58,1.67,8.58,45.9,18.55,0.49242236,0,0.248407643,1,2010,5,8,13,5,1.62,70137
0.625,0.59,1.47,7.62,40.79,18.43,0.451925466,0,0.233121019,1,2010,5,8,14,5,1.62,69055
0.6875,0.6,1.2,6.02,35.22,18.25,0.419378882,0,0.189808917,1,2010,5,8,15,5,1.62,66470
0.6875,0.686666667,0.73,3.83,23.7,18.13,0.405465839,0,0.154140127,1,2010,5,8,16,5,1.62,60031
0.625,0.773333333,0.37,1.88,14.8,18.43,0.456645963,0,0.18089172,1,2010,5,8,17,5,1.62,53544
0.625,0.86,0.14,0.7,8.92,18.8,0.531180124,0,0.225477707,1,2010,5,8,18,5,1.62,55047
0.5625,0.86,0.02,0.08,2.7,19.1,0.632049689,0,0.208917197,1,2010,5,8,19,5,1.62,55119
0.5625,0.86,0,0,0,18.8,0.66310559,0,0.196178344,1,2010,5,8,20,5,1.62,52263
0.5,0.86,0,0,0,18.68,0.680248447,0,0.222929936,1,2010,5,8,21,5,1.62,42723
0.4375,0.873333333,0,0,0,18.68,0.716024845,0,0.259872611,1,2010,5,8,22,5,1.62,37947
0.4375,0.886666667,0,0,0,18.68,0.737639752,0,0.287898089,1,2010,5,8,23,5,1.62,33434
0.375,0.9,0,0,0,18.62,0.754782609,0,0.295541401,1,2010,6,8,0,1,1.62,31519
0.375,0.916666667,0,0,0,18.62,0.770186335,0,0.287898089,1,2010,6,8,1,1,1.62,30635
0.3125,0.933333333,0,0,0,18.55,0.785838509,0,0.281528662,1,2010,6,8,2,1,1.62,29356
0.3125,0.95,0,0,0,18.55,0.799751553,0,0.284076433,1,2010,6,8,3,1,1.62,28694
